timestamp,runtime,episode,mean_reward,temperature
1773576229.347811,6.965369939804077,0,0.17194806411862373,0.099
1773576330.8279989,108.4455578327179,1000,0.542601125780493,0.08953382542587164
1773576427.816837,205.4343967437744,2000,0.5302611521910876,0.08097278682212583
1773576524.943894,302.5614528656006,3000,0.5702132468577474,0.07323033696543972
1773576624.037811,401.65536999702454,4000,0.5909352675080299,0.06622820409839833
1773576723.329382,500.94694089889526,5000,0.5555915129370987,0.0598956006466161
1773576824.8225348,602.440093755722,6000,0.5875332383438945,0.054168507596685365
1773576924.686007,702.3035659790039,7000,0.632302513346076,0.0489890273004205
1773577024.629303,802.2468619346619,8000,0.5678885530214757,0.044304798162617266
1773577123.690561,901.3081200122833,9000,0.5372780850157142,0.04006846529515407
1773577223.1495109,1000.7670710086823,10000,0.6210106960497797,0.03623720178604972
1773577322.110568,1099.728127002716,11000,0.5601125205866992,0.03277227574378041
1773577422.007097,1199.6246571540833,12000,0.5790509744547307,0.029638658739920845
1773577523.399727,1301.0172860622406,13000,0.6018926466931589,0.026804671691687453
1773577622.409836,1400.0273959636688,14000,0.5745923351496458,0.02424166460445806
1773577721.231173,1498.848731994629,15000,0.6040853846352547,0.021923726936647268
1773577820.284853,1597.9024119377136,16000,0.566004779888317,0.01982742565889147
1773577919.674963,1697.2925219535828,17000,0.5659551718272269,0.017931568359471076
1773578018.316577,1795.9341359138489,18000,0.5807623621076345,0.016216989001100673
1773578117.307616,1894.9251749515533,19000,0.6280750064179301,0.014666354163210386
1773578216.012925,1993.6304848194122,20000,0.5702313296496868,0.013263987810938228
1773578315.426792,2093.044350862503,21000,0.5859413538128138,0.011995712819347802
1773578414.334187,2191.9517459869385,22000,0.5475729203317314,0.01084870765077148
1773578513.245235,2290.8627939224243,23000,0.4735856456682086,0.01
1773578612.148771,2389.7663300037384,24000,0.5242705075070262,0.01
1773578711.063978,2488.681536912918,25000,0.5519741950556636,0.01
1773578809.8810492,2587.498608112335,26000,0.5336893973872066,0.01
1773578909.406977,2687.024535894394,27000,0.5402591815218329,0.01
1773579008.750587,2786.3681468963623,28000,0.5243221409618855,0.01
1773579107.6789591,2885.2965190410614,29000,0.5345437794458121,0.01
1773579206.54777,2984.1653299331665,30000,0.5397893371991813,0.01
1773579306.036663,3083.654222011566,31000,0.5083038033917546,0.01
1773579405.644084,3183.261642932892,32000,0.5464171646162868,0.01
1773579505.171787,3282.7893459796906,33000,0.5437101861461997,0.01
1773579603.512896,3381.13045501709,34000,0.5098666315898299,0.01
1773579701.4477272,3479.0652861595154,35000,0.5814335439354181,0.01
1773579798.738115,3576.3556740283966,36000,0.5823350502178073,0.01
1773579896.104788,3673.722347021103,37000,0.5279729864560068,0.01
1773579993.303827,3770.9213860034943,38000,0.5072541497647762,0.01
1773580090.803435,3868.42099404335,39000,0.5722554828971624,0.01
1773580188.9482749,3966.5658338069916,40000,0.5854356419295073,0.01
1773580286.038303,4063.655861854553,41000,0.48831217153929174,0.01
1773580383.408746,4161.026304960251,42000,0.5497437743470073,0.01
1773580481.1681721,4258.785731077194,43000,0.5325190774165094,0.01
1773580577.954876,4355.5724358558655,44000,0.5032371198758483,0.01
