timestamp,runtime,episode,mean_reward,temperature
1773814500.433264,7.61083984375,0,0.17119199759326875,0.099
1773814520.495578,27.67315363883972,100,0.4021437466144562,0.09801
1773814541.152902,48.33047676086426,200,0.38397834612987936,0.0970299
1773814561.4140532,68.591628074646,300,0.4413307514041662,0.096059601
1773814581.714427,88.89200186729431,400,0.37241205712780356,0.09509900499
1773814600.1834261,107.36100101470947,500,0.2969781036945278,0.0941480149401
