timestamp,runtime,episode,mean_reward,temperature
1774160157.207406,6.68251895904541,0,0.32932848553173244,0.099
1774160321.91309,171.3882031440735,1000,0.6369570596143603,0.08953382542587164
1774160486.205855,335.68096685409546,2000,0.6537755411118269,0.08097278682212583
1774160647.3470201,496.8221321105957,3000,0.6777066569775343,0.07323033696543972
1774160805.9327009,655.4078140258789,4000,0.634881088975817,0.06622820409839833
1774160964.3696861,813.8447980880737,5000,0.6714264517650008,0.0598956006466161
1774161122.922991,972.3981029987335,6000,0.6898931618779898,0.054168507596685365
1774161282.351404,1131.8265171051025,7000,0.7017753971740603,0.0489890273004205
1774161442.969745,1292.4448568820953,8000,0.6943635707721114,0.044304798162617266
1774161606.0382762,1455.5133891105652,9000,0.6704771816730499,0.04006846529515407
1774161769.880942,1619.3560540676117,10000,0.681445418857038,0.03623720178604972
1774161932.571251,1782.046362876892,11000,0.6794747859239578,0.03277227574378041
1774162098.007864,1947.4829759597778,12000,0.6530493218451738,0.029638658739920845
1774162261.561823,2111.0369348526,13000,0.6334589077159762,0.026804671691687453
1774162423.974707,2273.4498188495636,14000,0.6497727939859033,0.02424166460445806
1774162581.04607,2430.5211820602417,15000,0.6953286742791533,0.021923726936647268
1774162745.348147,2594.823259830475,16000,0.6992686847224832,0.01982742565889147
1774162903.478393,2752.953505039215,17000,0.7199363503605127,0.017931568359471076
1774163062.264299,2911.739410877228,18000,0.721788942348212,0.016216989001100673
1774163220.488885,3069.963996887207,19000,0.710021470207721,0.014666354163210386
1774163379.545846,3229.0209579467773,20000,0.7035984816029668,0.013263987810938228
1774163537.429481,3386.9045929908752,21000,0.6926899403333664,0.011995712819347802
1774163696.008749,3545.4838609695435,22000,0.7408522414043546,0.01084870765077148
1774163853.645109,3703.120220899582,23000,0.6987184565514326,0.01
1774164012.750256,3862.2253680229187,24000,0.6894804807379842,0.01
1774164175.797961,4025.2730729579926,25000,0.7274351483210921,0.01
1774164337.610485,4187.085597038269,26000,0.7464720522984862,0.01
1774164499.772363,4349.247474908829,27000,0.6817503478378057,0.01
1774164662.823953,4512.299064874649,28000,0.7323429565876722,0.01
1774164827.120058,4676.595170736313,29000,0.6949527086690068,0.01
1774164989.2212422,4838.696354150772,30000,0.7212745798751712,0.01
1774165152.1101282,5001.585240125656,31000,0.7306758146733046,0.01
1774165315.228895,5164.704006910324,32000,0.7121712174266577,0.01
1774165476.7685912,5326.243703842163,33000,0.7146586645394564,0.01
1774165639.988599,5489.463711977005,34000,0.6748948022723198,0.01
1774165799.358779,5648.833891868591,35000,0.6523658633232117,0.01
1774165960.544775,5810.01988697052,36000,0.7009900398552418,0.01
1774166121.0233548,5970.498466730118,37000,0.6902592517435551,0.01
1774166281.481555,6130.956666946411,38000,0.71869295835495,0.01
1774166443.339659,6292.81477189064,39000,0.7418581852689385,0.01
1774166603.713538,6453.1886510849,40000,0.7373094223439693,0.01
1774166765.579186,6615.054298877716,41000,0.7445068331435323,0.01
1774166926.783913,6776.259026050568,42000,0.746501068584621,0.01
1774167088.1448588,6937.619970798492,43000,0.7341916896402836,0.01
1774167249.230508,7098.70562005043,44000,0.7139321444556117,0.01
1774167410.1786659,7259.653777837753,45000,0.7234974205493927,0.01
