timestamp,runtime,episode,moving_avg_reward,temperature
1772952183.463723,7.317211151123047,0,0.08292233943939209,0.05
1772952192.5441558,16.39764404296875,100,0.13527100697159766,0.05
1772952201.35204,25.20552921295166,200,0.1661409155279398,0.05
